timestamp_utc,lat_deg,lon_deg,alt_km,x_ecef_km,y_ecef_km,z_ecef_km
2026-02-09T16:50:08.585213+00:00,0.9675092202546863,72.51193400957004,35783.761665775906,12668.147301804453,40207.429962638045,711.2004565380932
2026-02-09T16:51:08.585213+00:00,0.9774170939054639,72.51180145488377,35783.769626250745,12668.20556696464,40207.29034553815,718.4830099849736
2026-02-09T16:52:08.585213+00:00,0.987306296879743,72.51167027986116,35783.77762924583,12668.262568766368,40207.150098399434,725.7518223595545
2026-02-09T16:53:08.585213+00:00,0.9971766266328196,72.51154049676825,35783.78567458993,12668.318301469253,40207.009233028206,733.0067447066158
2026-02-09T16:54:08.585213+00:00,1.0070279008769287,72.5114121170102,35783.79376212703,12668.372759889997,40206.86776089012,740.2476429638599
2026-02-09T16:55:08.585213+00:00,1.0168599310472306,72.5112851519741,35783.80189169494,12668.425938904411,40206.72569359362,747.47437845875
2026-02-09T16:56:08.585213+00:00,1.0266725289429364,72.51115961339951,35783.81006313055,12668.477833163925,40206.58304289676,754.6868127899243
2026-02-09T16:57:08.585213+00:00,1.0364655067308903,72.51103551151505,35783.81827626994,12668.528438403146,40206.43982029455,761.8848078298452
2026-02-09T16:58:08.585213+00:00,1.0462386769491394,72.5109128578307,35783.82653094828,12668.577749479755,40206.296037635606,769.068225727434
2026-02-09T16:59:08.585213+00:00,1.0559918525105263,72.5107916632752,35783.834826999955,12668.625761681773,40206.15170670966,776.2369289107313
2026-02-09T17:00:08.585213+00:00,1.0657248467062477,72.51067193866015,35783.843164258426,12668.672470401334,40206.00683934931,783.390780089517
2026-02-09T17:01:08.585213+00:00,1.0754374732094083,72.51055369514495,35783.85154255644,12668.717870808248,40205.861447532385,790.5296422579434
2026-02-09T17:02:08.585213+00:00,1.0851295460785915,72.51043694237364,35783.85996172576,12668.761959157355,40205.71554296885,797.653378697163
2026-02-09T17:03:08.585213+00:00,1.0948008862395435,72.51032169118457,35783.868421603074,12668.804730861206,40205.56913761807,804.7618577394063
2026-02-09T17:04:08.585213+00:00,1.1044512955620467,72.51020795208115,35783.87692200721,12668.846181665102,40205.422243674875,811.8549337143861
2026-02-09T17:05:08.585213+00:00,1.1140805957744686,72.5100957351932,35783.885462773156,12668.886307520665,40205.27487307363,818.932475551677
2026-02-09T17:06:08.585213+00:00,1.1236886025126869,72.50998505107907,35783.89404372945,12668.925104125114,40205.127037988656,825.9943477065556
2026-02-09T17:07:08.585213+00:00,1.1332751318157392,72.50987590877753,35783.902664703724,12668.962568262257,40204.978750321854,833.0404149343435
2026-02-09T17:08:08.585213+00:00,1.1428400001293113,72.50976831860055,35783.9113255229,12668.998695842582,40204.83002231961,840.070542292983
2026-02-09T17:09:08.585213+00:00,1.152383024309255,72.50966229027028,35783.92002601306,12669.033483210464,40204.68086615991,847.0845951456264
2026-02-09T17:10:08.585213+00:00,1.1619040216251046,72.50955783338384,35783.92876599941,12669.066926817419,40204.5312940545,854.0824391632277
2026-02-09T17:11:08.585213+00:00,1.1714028097635418,72.50945495787823,35783.93754530642,12669.099022896145,40204.38131835071,861.063940327095
2026-02-09T17:12:08.585213+00:00,1.1808792068319045,72.50935367216675,35783.946363757765,12669.129768767414,40204.23095111882,868.0289649314742
2026-02-09T17:13:08.585213+00:00,1.1903330313616547,72.50925398593245,35783.95522117628,12669.159160880008,40204.08020476879,874.9773795861013
2026-02-09T17:14:08.585213+00:00,1.1997641086282034,72.50915590819272,35783.96411739003,12669.187196141092,40203.929091534505,881.9090558611606
2026-02-09T17:15:08.585213+00:00,1.2091722453735299,72.50905944805322,35783.97305220835,12669.21387149628,40203.77762398739,888.8238517088695
2026-02-09T17:16:08.585213+00:00,1.2185572677539498,72.50896461473769,35783.98202545769,12669.239183744561,40203.62581452139,895.7216393544228
2026-02-09T17:17:08.585213+00:00,1.227918996032073,72.50887141601538,35783.991036957756,12669.263130750482,40203.4736753512,902.602286695016
2026-02-09T17:18:08.585213+00:00,1.237257250911928,72.50877986092235,35784.0000865275,12669.285709507574,40203.32121902648,909.465661956056
2026-02-09T17:19:08.585213+00:00,1.2465718535423753,72.50868995789676,35784.00917398508,12669.306917446069,40203.1684580189,916.3116336936727
2026-02-09T17:20:08.585213+00:00,1.2558626255205538,72.50860171524471,35784.01829914793,12669.326752105948,40203.015404824226,923.1400707972479
2026-02-09T17:21:08.585213+00:00,1.2651293888952948,72.50851514160524,35784.02746183266,12669.34521081048,40202.86207206429,929.9508424919261
2026-02-09T17:22:08.585213+00:00,1.2743719661705235,72.50843024408664,35784.03666185516,12669.36229197355,40202.708472074126,936.7438183411115
2026-02-09T17:23:08.585213+00:00,1.2835901803086742,72.50834703106011,35784.04589903054,12669.377993139184,40202.55461751882,943.5188682489743
2026-02-09T17:24:08.585213+00:00,1.292783854734065,72.50826551029581,35784.055173173176,12669.392312289083,40202.400520980606,950.2758624629303
2026-02-09T17:25:08.585213+00:00,1.3019528194762646,72.50818568936984,35784.06448410299,12669.405247528153,40202.24619495604,957.0146760887519
2026-02-09T17:26:08.585213+00:00,1.311096886596904,72.50810757636668,35784.07383162034,12669.416796706531,40202.09165237756,963.7351710302879
2026-02-09T17:27:08.585213+00:00,1.3202158870828777,72.5080311776569,35784.083215543615,12669.426958805687,40201.93690557135,970.437223104454
2026-02-09T17:28:08.585213+00:00,1.3293096462398877,72.50795650093119,35784.092635684254,12669.435731924694,40201.7819672935,977.1207039564734
2026-02-09T17:29:08.585213+00:00,1.3383779898523929,72.50788355327643,35784.10209185291,12669.443114600632,40201.62685021243,983.7854855871878
2026-02-09T17:30:08.585213+00:00,1.3474207441869475,72.5078123416414,35784.11158385955,12669.449105482156,40201.47156701081,990.4314403555038
2026-02-09T17:31:08.585213+00:00,1.3564377359955393,72.5077428733016,35784.121111513436,12669.453703002782,40201.316130487634,997.0584409808389
2026-02-09T17:32:08.585213+00:00,1.3654287925189104,72.5076751539957,35784.13067462307,12669.45690668816,40201.160553145164,1003.6663605455524
2026-02-09T17:33:08.585213+00:00,1.3743937414899015,72.50760919071945,35784.14027299629,12669.458715195298,40201.00484780605,1010.2550724973951
2026-02-09T17:34:08.585213+00:00,1.3833324111367273,72.50754498986214,35784.14990644015,12669.459127620248,40200.849027200115,1016.8244506519052
2026-02-09T17:35:08.585213+00:00,1.3922446301863145,72.50748255767223,35784.15957476111,12669.458143170828,40200.693104066675,1023.3743691948528
2026-02-09T17:36:08.585213+00:00,1.4011302278675721,72.50742190072174,35784.16927776484,12669.455760840405,40200.537091256236,1029.9047026846292
2026-02-09T17:37:08.585213+00:00,1.4099890398459645,72.50736302399844,35784.17901526289,12669.451980716198,40200.38100121168,1036.4153304137415
